Entry	Query	Entry name	Organism	Organism ID	Length	Status
P0CL84	P0CL84	ST3L2_HUMAN	Homo sapiens (Human)	9606	134	reviewed
Q9NY15	Q9NY15	STAB1_HUMAN	Homo sapiens (Human)	9606	2570	reviewed
Q8N3U4	Q8N3U4	STAG2_HUMAN	Homo sapiens (Human)	9606	1231	reviewed
Q9UJ98	Q9UJ98	STAG3_HUMAN	Homo sapiens (Human)	9606	1225	reviewed
P42226	P42226	STAT6_HUMAN	Homo sapiens (Human)	9606	847	reviewed
Q9NUL3	Q9NUL3	STAU2_HUMAN	Homo sapiens (Human)	9606	570	reviewed
Q6YHU6	Q6YHU6	THADA_HUMAN	Homo sapiens (Human)	9606	1953	reviewed
Q7Z6K1	Q7Z6K1	THAP5_HUMAN	Homo sapiens (Human)	9606	395	reviewed
O43815	O43815	STRN_HUMAN	Homo sapiens (Human)	9606	780	reviewed
P46977	P46977	STT3A_HUMAN	Homo sapiens (Human)	9606	705	reviewed
O14662	O14662	STX16_HUMAN	Homo sapiens (Human)	9606	325	reviewed
P56962	P56962	STX17_HUMAN	Homo sapiens (Human)	9606	302	reviewed
O00186	O00186	STXB3_HUMAN	Homo sapiens (Human)	9606	592	reviewed
Q8ZH00	Q8ZH00	SUCC_YERPE	Yersinia pestis	632	388	reviewed
Q9UH99	Q9UH99	SUN2_HUMAN	Homo sapiens (Human)	9606	717	reviewed
O94901	O94901	SUN1_HUMAN	Homo sapiens (Human)	9606	812	reviewed
Q06330	Q06330	SUH_HUMAN	Homo sapiens (Human)	9606	500	reviewed
P01137	P01137	TGFB1_HUMAN	Homo sapiens (Human)	9606	390	reviewed
Q07955	Q07955	SRSF1_HUMAN	Homo sapiens (Human)	9606	248	reviewed
P78524	P78524	ST5_HUMAN	Homo sapiens (Human)	9606	1137	reviewed
Q92783	Q92783	STAM1_HUMAN	Homo sapiens (Human)	9606	540	reviewed
O75886	O75886	STAM2_HUMAN	Homo sapiens (Human)	9606	525	reviewed
Q8WVM7	Q8WVM7	STAG1_HUMAN	Homo sapiens (Human)	9606	1258	reviewed
Q14765	Q14765	STAT4_HUMAN	Homo sapiens (Human)	9606	748	reviewed
O95793	O95793	STAU1_HUMAN	Homo sapiens (Human)	9606	577	reviewed
Q13285	Q13285	STF1_HUMAN	Homo sapiens (Human)	9606	461	reviewed
Q86WV6	Q86WV6	STING_HUMAN	Homo sapiens (Human)	9606	379	reviewed
P31948	P31948	STIP1_HUMAN	Homo sapiens (Human)	9606	543	reviewed
Q9Y6Q2	Q9Y6Q2	STON1_HUMAN	Homo sapiens (Human)	9606	735	reviewed
Q9H6E5	Q9H6E5	STPAP_HUMAN	Homo sapiens (Human)	9606	874	reviewed
Q81WY7	Q81WY7	THIC_BACAN	Bacillus anthracis	1392	586	reviewed
Q8IWU5	Q8IWU5	SULF2_HUMAN	Homo sapiens (Human)	9606	870	reviewed
P63165	P63165	SUMO1_HUMAN	Homo sapiens (Human)	9606	101	reviewed
Q9H5I1	Q9H5I1	SUV92_HUMAN	Homo sapiens (Human)	9606	410	reviewed
Q5NFW7	Q5NFW7	SYA_FRATT	Francisella tularensis subsp. tularensis (strain SCHU S4 / Schu 4)	177416	865	reviewed
P49589	P49589	SYCC_HUMAN	Homo sapiens (Human)	9606	748	reviewed
Q9BX26	Q9BX26	SYCP2_HUMAN	Homo sapiens (Human)	9606	1530	reviewed
Q5NEL1	Q5NEL1	SYC_FRATT	Francisella tularensis subsp. tularensis (strain SCHU S4 / Schu 4)	177416	464	reviewed
Q81LI7	Q81LI7	SYDND_BACAN	Bacillus anthracis	1392	591	reviewed
Q15047	Q15047	SETB1_HUMAN	Homo sapiens (Human)	9606	1291	reviewed
Q9BZK7	Q9BZK7	TBL1R_HUMAN	Homo sapiens (Human)	9606	514	reviewed
P08047	P08047	SP1_HUMAN	Homo sapiens (Human)	9606	785	reviewed
Q13342	Q13342	SP140_HUMAN	Homo sapiens (Human)	9606	867	reviewed
Q9UBP0	Q9UBP0	SPAST_HUMAN	Homo sapiens (Human)	9606	616	reviewed
Q81MS2	Q81MS2	SPEA_BACAN	Bacillus anthracis	1392	493	reviewed
Q6IQ16	Q6IQ16	SPOPL_HUMAN	Homo sapiens (Human)	9606	392	reviewed
P09486	P09486	SPRC_HUMAN	Homo sapiens (Human)	9606	303	reviewed
Q13888	Q13888	TF2H2_HUMAN	Homo sapiens (Human)	9606	395	reviewed
Q6UWL2	Q6UWL2	SUSD1_HUMAN	Homo sapiens (Human)	9606	747	reviewed
Q8ZBT8	Q8ZBT8	SYA_YERPE	Yersinia pestis	632	875	reviewed
Q81L30	Q81L30	SYFA_BACAN	Bacillus anthracis	1392	344	reviewed
Q81XT3	Q81XT3	SYG_BACAN	Bacillus anthracis	1392	458	reviewed
Q81R75	Q81R75	SYI2_BACAN	Bacillus anthracis	1392	1033	reviewed
P42765	P42765	THIM_HUMAN	Homo sapiens (Human)	9606	397	reviewed
Q5NGD0	Q5NGD0	SYI_FRATT	Francisella tularensis subsp. tularensis (strain SCHU S4 / Schu 4)	177416	935	reviewed
Q8ZIM0	Q8ZIM0	SYI_YERPE	Yersinia pestis	632	938	reviewed
Q8ZHK5	Q8ZHK5	SYK_YERPE	Yersinia pestis	632	505	reviewed
Q8N1K5	Q8N1K5	THMS1_HUMAN	Homo sapiens (Human)	9606	641	reviewed
Q5NE99	Q5NE99	SECB2_FRATT	Francisella tularensis subsp. tularensis (strain SCHU S4 / Schu 4)	177416	149	reviewed
P31040	P31040	SDHA_HUMAN	Homo sapiens (Human)	9606	664	reviewed
P15907	P15907	SIAT1_HUMAN	Homo sapiens (Human)	9606	406	reviewed
Q66K14	Q66K14	TBC9B_HUMAN	Homo sapiens (Human)	9606	1250	reviewed
Q99426	Q99426	TBCB_HUMAN	Homo sapiens (Human)	9606	244	reviewed
Q96RL6	Q96RL6	SIG11_HUMAN	Homo sapiens (Human)	9606	698	reviewed
Q9NXL6	Q9NXL6	SIDT1_HUMAN	Homo sapiens (Human)	9606	827	reviewed
Q9Y286	Q9Y286	SIGL7_HUMAN	Homo sapiens (Human)	9606	467	reviewed
P63208	P63208	SKP1_HUMAN	Homo sapiens (Human)	9606	163	reviewed
O94813	O94813	SLIT2_HUMAN	Homo sapiens (Human)	9606	1529	reviewed
Q13207	Q13207	TBX2_HUMAN	Homo sapiens (Human)	9606	712	reviewed
O43290	O43290	SNUT1_HUMAN	Homo sapiens (Human)	9606	800	reviewed
Q9NRH2	Q9NRH2	SNRK_HUMAN	Homo sapiens (Human)	9606	765	reviewed
Q9H3E2	Q9H3E2	SNX25_HUMAN	Homo sapiens (Human)	9606	840	reviewed
Q9Y5X3	Q9Y5X3	SNX5_HUMAN	Homo sapiens (Human)	9606	404	reviewed
Q9UNH7	Q9UNH7	SNX6_HUMAN	Homo sapiens (Human)	9606	406	reviewed
Q96BD0	Q96BD0	SO4A1_HUMAN	Homo sapiens (Human)	9606	722	reviewed
Q9Y5B9	Q9Y5B9	SP16H_HUMAN	Homo sapiens (Human)	9606	1047	reviewed
P50453	P50453	SPB9_HUMAN	Homo sapiens (Human)	9606	376	reviewed
Q92537	Q92537	SUSD6_HUMAN	Homo sapiens (Human)	9606	303	reviewed
Q8IYB8	Q8IYB8	SUV3_HUMAN	Homo sapiens (Human)	9606	786	reviewed
Q81LK0	Q81LK0	SYA_BACAN	Bacillus anthracis	1392	880	reviewed
Q81Z95	Q81Z95	THIE_BACAN	Bacillus anthracis	1392	219	reviewed
P14868	P14868	SYDC_HUMAN	Homo sapiens (Human)	9606	501	reviewed
Q8CZY7	Q8CZY7	SYDP_YERPE	Yersinia pestis	632	183	reviewed
Q8ZCK0	Q8ZCK0	SYE_YERPE	Yersinia pestis	632	471	reviewed
Q5NG53	Q5NG53	SYFA_FRATT	Francisella tularensis subsp. tularensis (strain SCHU S4 / Schu 4)	177416	337	reviewed
Q8ZCT6	Q8ZCT6	SYH_YERPE	Yersinia pestis	632	424	reviewed
Q81L31	Q81L31	SYFB_BACAN	Bacillus anthracis	1392	806	reviewed
Q9P2J5	Q9P2J5	SYLC_HUMAN	Homo sapiens (Human)	9606	1176	reviewed
P10599	P10599	THIO_HUMAN	Homo sapiens (Human)	9606	105	reviewed
Q5TEJ8	Q5TEJ8	THMS2_HUMAN	Homo sapiens (Human)	9606	643	reviewed
Q86V81	Q86V81	THOC4_HUMAN	Homo sapiens (Human)	9606	257	reviewed
P56192	P56192	SYMC_HUMAN	Homo sapiens (Human)	9606	900	reviewed
Q9BU02	Q9BU02	THTPA_HUMAN	Homo sapiens (Human)	9606	230	reviewed
Q8ZG01	Q8ZG01	SYM_YERPE	Yersinia pestis	632	675	reviewed
Q13009	Q13009	TIAM1_HUMAN	Homo sapiens (Human)	9606	1591	reviewed
Q8ZAQ2	Q8ZAQ2	THIC_YERPE	Yersinia pestis	632	681	reviewed
Q8N3V7	Q8N3V7	SYNPO_HUMAN	Homo sapiens (Human)	9606	929	reviewed
Q81Z76	Q81Z76	SYP2_BACAN	Bacillus anthracis	1392	508	reviewed
Q709C8	Q709C8	VP13C_HUMAN	Homo sapiens (Human)	9606	3753	reviewed
Q16831	Q16831	UPP1_HUMAN	Homo sapiens (Human)	9606	310	reviewed
Q9ZFR9	Q9ZFR9	URE1_YERPE	Yersinia pestis	632	572	reviewed
Q8ZJ07	Q8ZJ07	UVRA_YERPE	Yersinia pestis	632	947	reviewed
Q8ZIC5	Q8ZIC5	UXAB_YERPE	Yersinia pestis	632	483	reviewed
Q9P0L0	Q9P0L0	VAPA_HUMAN	Homo sapiens (Human)	9606	249	reviewed
P50552	P50552	VASP_HUMAN	Homo sapiens (Human)	9606	380	reviewed
Q8NEY4	Q8NEY4	VATC2_HUMAN	Homo sapiens (Human)	9606	427	reviewed
P15692	P15692	VEGFA_HUMAN	Homo sapiens (Human)	9606	232	reviewed
P16989	P16989	YBOX3_HUMAN	Homo sapiens (Human)	9606	372	reviewed
P50591	P50591	TNF10_HUMAN	Homo sapiens (Human)	9606	281	reviewed
Q92574	Q92574	TSC1_HUMAN	Homo sapiens (Human)	9606	1164	reviewed
P49815	P49815	TSC2_HUMAN	Homo sapiens (Human)	9606	1807	reviewed
P53804	P53804	TTC3_HUMAN	Homo sapiens (Human)	9606	2025	reviewed
Q8ZD27	Q8ZD27	TRUA_YERPE	Yersinia pestis	632	264	reviewed
Q5TAX3	Q5TAX3	TUT4_HUMAN	Homo sapiens (Human)	9606	1644	reviewed
P26651	P26651	TTP_HUMAN	Homo sapiens (Human)	9606	326	reviewed
Q92575	Q92575	UBXN4_HUMAN	Homo sapiens (Human)	9606	508	reviewed
Q7CGH1	Q7CGH1	Y661_YERPE	Yersinia pestis	632	227	reviewed
Q16851	Q16851	UGPA_HUMAN	Homo sapiens (Human)	9606	508	reviewed
Q96RU2	Q96RU2	UBP28_HUMAN	Homo sapiens (Human)	9606	1077	reviewed
Q92890	Q92890	UFD1_HUMAN	Homo sapiens (Human)	9606	307	reviewed
O14795	O14795	UN13B_HUMAN	Homo sapiens (Human)	9606	1591	reviewed
Q5T124	Q5T124	UBX11_HUMAN	Homo sapiens (Human)	9606	520	reviewed
Q6DKK2	Q6DKK2	TTC19_HUMAN	Homo sapiens (Human)	9606	380	reviewed
Q9UHF7	Q9UHF7	TRPS1_HUMAN	Homo sapiens (Human)	9606	1281	reviewed
Q99614	Q99614	TTC1_HUMAN	Homo sapiens (Human)	9606	292	reviewed
Q9ULT0	Q9ULT0	TTC7A_HUMAN	Homo sapiens (Human)	9606	858	reviewed
Q9UJ04	Q9UJ04	TSYL4_HUMAN	Homo sapiens (Human)	9606	414	reviewed
Q7Z4L5	Q7Z4L5	TT21B_HUMAN	Homo sapiens (Human)	9606	1316	reviewed
Q8N5M4	Q8N5M4	TTC9C_HUMAN	Homo sapiens (Human)	9606	171	reviewed
Q6PKC3	Q6PKC3	TXD11_HUMAN	Homo sapiens (Human)	9606	985	reviewed
Q9H2G4	Q9H2G4	TSYL2_HUMAN	Homo sapiens (Human)	9606	693	reviewed
Q9Y4R7	Q9Y4R7	TTLL3_HUMAN	Homo sapiens (Human)	9606	772	reviewed
O00507	O00507	USP9Y_HUMAN	Homo sapiens (Human)	9606	2555	reviewed
P08670	P08670	VIME_HUMAN	Homo sapiens (Human)	9606	466	reviewed
Q8ZI65	Q8ZI65	UPPP_YERPE	Yersinia pestis	632	272	reviewed
P49765	P49765	VEGFB_HUMAN	Homo sapiens (Human)	9606	207	reviewed
P40337	P40337	VHL_HUMAN	Homo sapiens (Human)	9606	213	reviewed
Q00341	Q00341	VIGLN_HUMAN	Homo sapiens (Human)	9606	1268	reviewed
P18206	P18206	VINC_HUMAN	Homo sapiens (Human)	9606	1134	reviewed
Q9UBK9	Q9UBK9	UXT_HUMAN	Homo sapiens (Human)	9606	157	reviewed
P36543	P36543	VATE1_HUMAN	Homo sapiens (Human)	9606	226	reviewed
Q9UI12	Q9UI12	VATH_HUMAN	Homo sapiens (Human)	9606	483	reviewed
Q96JH7	Q96JH7	VCIP1_HUMAN	Homo sapiens (Human)	9606	1222	reviewed
P45880	P45880	VDAC2_HUMAN	Homo sapiens (Human)	9606	294	reviewed
O94874	O94874	UFL1_HUMAN	Homo sapiens (Human)	9606	794	reviewed
Q5NFN4	Q5NFN4	UVRB_FRATT	Francisella tularensis subsp. tularensis (strain SCHU S4 / Schu 4)	177416	668	reviewed
Q8ZGK8	Q8ZGK8	UXUA_YERPE	Yersinia pestis	632	397	reviewed
Q96RL1	Q96RL1	UIMC1_HUMAN	Homo sapiens (Human)	9606	719	reviewed
Q9HA47	Q9HA47	UCK1_HUMAN	Homo sapiens (Human)	9606	277	reviewed
Q8ZGR6	Q8ZGR6	UBIG_YERPE	Yersinia pestis	632	242	reviewed
Q9NWZ5	Q9NWZ5	UCKL1_HUMAN	Homo sapiens (Human)	9606	548	reviewed
Q8IZQ5	Q8IZQ5	SELH_HUMAN	Homo sapiens (Human)	9606	122	reviewed
P20062	P20062	TCO2_HUMAN	Homo sapiens (Human)	9606	427	reviewed
P17987	P17987	TCPA_HUMAN	Homo sapiens (Human)	9606	556	reviewed
O60264	O60264	SMCA5_HUMAN	Homo sapiens (Human)	9606	1052	reviewed
P49368	P49368	TCPG_HUMAN	Homo sapiens (Human)	9606	545	reviewed
Q9H0W8	Q9H0W8	SMG9_HUMAN	Homo sapiens (Human)	9606	520	reviewed
P62318	P62318	SMD3_HUMAN	Homo sapiens (Human)	9606	126	reviewed
Q92540	Q92540	SMG7_HUMAN	Homo sapiens (Human)	9606	1137	reviewed
A6NHR9	A6NHR9	SMHD1_HUMAN	Homo sapiens (Human)	9606	2005	reviewed
Q9H4F8	Q9H4F8	SMOC1_HUMAN	Homo sapiens (Human)	9606	434	reviewed
P53814	P53814	SMTN_HUMAN	Homo sapiens (Human)	9606	917	reviewed
Q12824	Q12824	SNF5_HUMAN	Homo sapiens (Human)	9606	385	reviewed
Q92966	Q92966	SNPC3_HUMAN	Homo sapiens (Human)	9606	411	reviewed
Q7KZF4	Q7KZF4	SND1_HUMAN	Homo sapiens (Human)	9606	910	reviewed
Q6IEG0	Q6IEG0	SNR48_HUMAN	Homo sapiens (Human)	9606	339	reviewed
Q13596	Q13596	SNX1_HUMAN	Homo sapiens (Human)	9606	522	reviewed
Q9H2Y9	Q9H2Y9	SO5A1_HUMAN	Homo sapiens (Human)	9606	848	reviewed
Q92673	Q92673	SORL_HUMAN	Homo sapiens (Human)	9606	2214	reviewed
Q07890	Q07890	SOS2_HUMAN	Homo sapiens (Human)	9606	1332	reviewed
Q9HB58	Q9HB58	SP110_HUMAN	Homo sapiens (Human)	9606	689	reviewed
Q02447	Q02447	SP3_HUMAN	Homo sapiens (Human)	9606	781	reviewed
Q81SW4	Q81SW4	SP4A_BACAN	Bacillus anthracis	1392	492	reviewed
Q9UI33	Q9UI33	SCNBA_HUMAN	Homo sapiens (Human)	9606	1791	reviewed
Q15477	Q15477	SKIV2_HUMAN	Homo sapiens (Human)	9606	1246	reviewed
Q3YBR2	Q3YBR2	TBRG1_HUMAN	Homo sapiens (Human)	9606	411	reviewed
Q08AF3	Q08AF3	SLFN5_HUMAN	Homo sapiens (Human)	9606	891	reviewed
P94217	P94217	SLAP2_BACAN	Bacillus anthracis	1392	862	reviewed
Q8IYM2	Q8IYM2	SLN12_HUMAN	Homo sapiens (Human)	9606	578	reviewed
Q13485	Q13485	SMAD4_HUMAN	Homo sapiens (Human)	9606	552	reviewed
P78371	P78371	TCPB_HUMAN	Homo sapiens (Human)	9606	535	reviewed
Q9NTJ3	Q9NTJ3	SMC4_HUMAN	Homo sapiens (Human)	9606	1288	reviewed
Q96Q15	Q96Q15	SMG1_HUMAN	Homo sapiens (Human)	9606	3661	reviewed
P13693	P13693	TCTP_HUMAN	Homo sapiens (Human)	9606	172	reviewed
Q81LY8	Q81LY8	TCYP_BACAN	Bacillus anthracis	1392	464	reviewed
Q8TAD8	Q8TAD8	SNIP1_HUMAN	Homo sapiens (Human)	9606	396	reviewed
Q5SXM2	Q5SXM2	SNPC4_HUMAN	Homo sapiens (Human)	9606	1469	reviewed
O95721	O95721	SNP29_HUMAN	Homo sapiens (Human)	9606	258	reviewed
Q96DI7	Q96DI7	SNR40_HUMAN	Homo sapiens (Human)	9606	357	reviewed
P46721	P46721	SO1A2_HUMAN	Homo sapiens (Human)	9606	670	reviewed
Q9UNH6	Q9UNH6	SNX7_HUMAN	Homo sapiens (Human)	9606	387	reviewed
Q9Y5X1	Q9Y5X1	SNX9_HUMAN	Homo sapiens (Human)	9606	595	reviewed
O94964	O94964	SOGA1_HUMAN	Homo sapiens (Human)	9606	1423	reviewed
Q86SQ7	Q86SQ7	SDCG8_HUMAN	Homo sapiens (Human)	9606	713	reviewed
Q9UHD2	Q9UHD2	TBK1_HUMAN	Homo sapiens (Human)	9606	729	reviewed
Q8N196	Q8N196	SIX5_HUMAN	Homo sapiens (Human)	9606	739	reviewed
P12755	P12755	SKI_HUMAN	Homo sapiens (Human)	9606	728	reviewed
Q8IX21	Q8IX21	SLF2_HUMAN	Homo sapiens (Human)	9606	1173	reviewed
O95947	O95947	TBX6_HUMAN	Homo sapiens (Human)	9606	436	reviewed
Q15170	Q15170	TCAL1_HUMAN	Homo sapiens (Human)	9606	157	reviewed
O95391	O95391	SLU7_HUMAN	Homo sapiens (Human)	9606	586	reviewed
Q9BT92	Q9BT92	TCHP_HUMAN	Homo sapiens (Human)	9606	498	reviewed
Q9NR00	Q9NR00	TCIM_HUMAN	Homo sapiens (Human)	9606	106	reviewed
Q9UPU9	Q9UPU9	SMAG1_HUMAN	Homo sapiens (Human)	9606	718	reviewed
Q8WU79	Q8WU79	SMAP2_HUMAN	Homo sapiens (Human)	9606	429	reviewed
O00193	O00193	SMAP_HUMAN	Homo sapiens (Human)	9606	183	reviewed
P28370	P28370	SMCA1_HUMAN	Homo sapiens (Human)	9606	1054	reviewed
Q9UQE7	Q9UQE7	SMC3_HUMAN	Homo sapiens (Human)	9606	1217	reviewed
Q969G3	Q969G3	SMCE1_HUMAN	Homo sapiens (Human)	9606	411	reviewed
Q96I15	Q96I15	SCLY_HUMAN	Homo sapiens (Human)	9606	445	reviewed
Q9GZT3	Q9GZT3	SLIRP_HUMAN	Homo sapiens (Human)	9606	109	reviewed
Q14BN4	Q14BN4	SLMAP_HUMAN	Homo sapiens (Human)	9606	828	reviewed
Q8N3R3	Q8N3R3	TCAIM_HUMAN	Homo sapiens (Human)	9606	496	reviewed
Q9NWH9	Q9NWH9	SLTM_HUMAN	Homo sapiens (Human)	9606	1034	reviewed
Q9BQ83	Q9BQ83	SLX1_HUMAN	Homo sapiens (Human)	9606	275	reviewed
O43680	O43680	TCF21_HUMAN	Homo sapiens (Human)	9606	179	reviewed
P56279	P56279	TCL1A_HUMAN	Homo sapiens (Human)	9606	114	reviewed
Q96SB8	Q96SB8	SMC6_HUMAN	Homo sapiens (Human)	9606	1091	reviewed
Q99832	Q99832	TCPH_HUMAN	Homo sapiens (Human)	9606	543	reviewed
P50990	P50990	TCPQ_HUMAN	Homo sapiens (Human)	9606	548	reviewed
Q92922	Q92922	SMRC1_HUMAN	Homo sapiens (Human)	9606	1105	reviewed
Q8TAQ2	Q8TAQ2	SMRC2_HUMAN	Homo sapiens (Human)	9606	1214	reviewed
Q2TAL5	Q2TAL5	SMTL2_HUMAN	Homo sapiens (Human)	9606	461	reviewed
Q3KNW1	Q3KNW1	SNAI3_HUMAN	Homo sapiens (Human)	9606	292	reviewed
Q9UBV2	Q9UBV2	SE1L1_HUMAN	Homo sapiens (Human)	9606	794	reviewed
Q03518	Q03518	TAP1_HUMAN	Homo sapiens (Human)	9606	808	reviewed
Q9UGP8	Q9UGP8	SEC63_HUMAN	Homo sapiens (Human)	9606	760	reviewed
Q92835	Q92835	SHIP1_HUMAN	Homo sapiens (Human)	9606	1189	reviewed
P07437	P07437	TBB5_HUMAN	Homo sapiens (Human)	9606	444	reviewed
Q92609	Q92609	TBCD5_HUMAN	Homo sapiens (Human)	9606	795	reviewed
Q9H173	Q9H173	SIL1_HUMAN	Homo sapiens (Human)	9606	461	reviewed
Q9H2G2	Q9H2G2	SLK_HUMAN	Homo sapiens (Human)	9606	1235	reviewed
P23193	P23193	TCEA1_HUMAN	Homo sapiens (Human)	9606	301	reviewed
Q9P0U3	Q9P0U3	SENP1_HUMAN	Homo sapiens (Human)	9606	644	reviewed
Q13591	Q13591	SEM5A_HUMAN	Homo sapiens (Human)	9606	1074	reviewed
Q15019	Q15019	SEPT2_HUMAN	Homo sapiens (Human)	9606	361	reviewed
Q8ZGB4	Q8ZGB4	SERC_YERPE	Yersinia pestis	632	361	reviewed
O75533	O75533	SF3B1_HUMAN	Homo sapiens (Human)	9606	1304	reviewed
P23246	P23246	SFPQ_HUMAN	Homo sapiens (Human)	9606	707	reviewed
Q86VP1	Q86VP1	TAXB1_HUMAN	Homo sapiens (Human)	9606	789	reviewed
P55822	P55822	SH3BG_HUMAN	Homo sapiens (Human)	9606	239	reviewed
Q9BYB0	Q9BYB0	SHAN3_HUMAN	Homo sapiens (Human)	9606	1731	reviewed
Q6P3W7	Q6P3W7	SCYL2_HUMAN	Homo sapiens (Human)	9606	929	reviewed
Q9Y2Z0	Q9Y2Z0	SGT1_HUMAN	Homo sapiens (Human)	9606	365	reviewed
Q8WUA7	Q8WUA7	TB22A_HUMAN	Homo sapiens (Human)	9606	517	reviewed
O15357	O15357	SHIP2_HUMAN	Homo sapiens (Human)	9606	1258	reviewed
Q86V20	Q86V20	SHLD2_HUMAN	Homo sapiens (Human)	9606	835	reviewed
Q2M3G4	Q2M3G4	SHRM1_HUMAN	Homo sapiens (Human)	9606	852	reviewed
O43699	O43699	SIGL6_HUMAN	Homo sapiens (Human)	9606	453	reviewed
Q9BPZ7	Q9BPZ7	SIN1_HUMAN	Homo sapiens (Human)	9606	522	reviewed
Q14940	Q14940	SL9A5_HUMAN	Homo sapiens (Human)	9606	896	reviewed
Q8WVN6	Q8WVN6	SCTM1_HUMAN	Homo sapiens (Human)	9606	248	reviewed
Q9GZR1	Q9GZR1	SENP6_HUMAN	Homo sapiens (Human)	9606	1112	reviewed
Q92854	Q92854	SEM4D_HUMAN	Homo sapiens (Human)	9606	862	reviewed
P50454	P50454	SERPH_HUMAN	Homo sapiens (Human)	9606	418	reviewed
Q9BYW2	Q9BYW2	SETD2_HUMAN	Homo sapiens (Human)	9606	2564	reviewed
Q15637	Q15637	SF01_HUMAN	Homo sapiens (Human)	9606	639	reviewed
Q93075	Q93075	TATD2_HUMAN	Homo sapiens (Human)	9606	761	reviewed
Q6FHJ7	Q6FHJ7	SFRP4_HUMAN	Homo sapiens (Human)	9606	346	reviewed
Q8WV19	Q8WV19	SFT2A_HUMAN	Homo sapiens (Human)	9606	159	reviewed
Q9H2D6	Q9H2D6	TARA_HUMAN	Homo sapiens (Human)	9606	2365	reviewed
Q7Z7G0	Q7Z7G0	TARSH_HUMAN	Homo sapiens (Human)	9606	1075	reviewed
Q9UK61	Q9UK61	TASOR_HUMAN	Homo sapiens (Human)	9606	1670	reviewed
P49908	P49908	SEPP1_HUMAN	Homo sapiens (Human)	9606	381	reviewed
Q9NRX5	Q9NRX5	SERC1_HUMAN	Homo sapiens (Human)	9606	453	reviewed
Q16181	Q16181	SEPT7_HUMAN	Homo sapiens (Human)	9606	437	reviewed
Q01831	Q01831	XPC_HUMAN	Homo sapiens (Human)	9606	940	reviewed
Q8ZE38	Q8ZE38	Y2347_YERPE	Yersinia pestis	632	353	reviewed
P69980	P69980	YSCR_YERPE	Yersinia pestis	632	217	reviewed
Q6AHZ1	Q6AHZ1	Z518A_HUMAN	Homo sapiens (Human)	9606	1483	reviewed
Q05516	Q05516	ZBT16_HUMAN	Homo sapiens (Human)	9606	673	reviewed
Q49AG3	Q49AG3	ZBED5_HUMAN	Homo sapiens (Human)	9606	693	reviewed
P17010	P17010	ZFX_HUMAN	Homo sapiens (Human)	9606	805	reviewed
Q9Y2L8	Q9Y2L8	ZKSC5_HUMAN	Homo sapiens (Human)	9606	839	reviewed
Q9NRM2	Q9NRM2	ZN277_HUMAN	Homo sapiens (Human)	9606	450	reviewed
P52747	P52747	ZN143_HUMAN	Homo sapiens (Human)	9606	638	reviewed
Q15326	Q15326	ZMY11_HUMAN	Homo sapiens (Human)	9606	602	reviewed
Q05481	Q05481	ZNF91_HUMAN	Homo sapiens (Human)	9606	1191	reviewed
O43257	O43257	ZNHI1_HUMAN	Homo sapiens (Human)	9606	154	reviewed
Q8WTX9	Q8WTX9	ZDHC1_HUMAN	Homo sapiens (Human)	9606	485	reviewed
Q9UKY1	Q9UKY1	ZHX1_HUMAN	Homo sapiens (Human)	9606	873	reviewed
Q9Y6X8	Q9Y6X8	ZHX2_HUMAN	Homo sapiens (Human)	9606	837	reviewed
Q96KR1	Q96KR1	ZFR_HUMAN	Homo sapiens (Human)	9606	1074	reviewed
Q7Z3T8	Q7Z3T8	ZFY16_HUMAN	Homo sapiens (Human)	9606	1539	reviewed
Q2M3W8	Q2M3W8	ZN181_HUMAN	Homo sapiens (Human)	9606	571	reviewed
Q9Y2X9	Q9Y2X9	ZN281_HUMAN	Homo sapiens (Human)	9606	895	reviewed
Q9UDV7	Q9UDV7	ZN282_HUMAN	Homo sapiens (Human)	9606	671	reviewed
Q92618	Q92618	ZN516_HUMAN	Homo sapiens (Human)	9606	1163	reviewed
Q7L945	Q7L945	ZN627_HUMAN	Homo sapiens (Human)	9606	461	reviewed
Q8N1G0	Q8N1G0	ZN687_HUMAN	Homo sapiens (Human)	9606	1237	reviewed
Q9H582	Q9H582	ZN644_HUMAN	Homo sapiens (Human)	9606	1327	reviewed
O43309	O43309	ZSC12_HUMAN	Homo sapiens (Human)	9606	604	reviewed
Q86XI8	Q86XI8	ZSWM9_HUMAN	Homo sapiens (Human)	9606	627	reviewed
Q81JY5	Q81JY5	UPP_BACAN	Bacillus anthracis	1392	209	reviewed
P07911	P07911	UROM_HUMAN	Homo sapiens (Human)	9606	640	reviewed
Q15849	Q15849	UT2_HUMAN	Homo sapiens (Human)	9606	920	reviewed
Q86TA4	Q86TA4	YB049_HUMAN	Homo sapiens (Human)	9606	180	reviewed
Q08AM6	Q08AM6	VAC14_HUMAN	Homo sapiens (Human)	9606	782	reviewed
O95292	O95292	VAPB_HUMAN	Homo sapiens (Human)	9606	243	reviewed
Q5VUA4	Q5VUA4	ZN318_HUMAN	Homo sapiens (Human)	9606	2279	reviewed
Q14585	Q14585	ZN345_HUMAN	Homo sapiens (Human)	9606	488	reviewed
Q8TF32	Q8TF32	ZN431_HUMAN	Homo sapiens (Human)	9606	576	reviewed
Q8Z9V7	Q8Z9V7	Y4083_YERPE	Yersinia pestis	632	552	reviewed
